"id_str","extended"
"1316797292062609415","Mnuchin says still working toward coronavirus relief deal, not hung up on testing https://t.co/2QnsfwOxic https://t.co/B8nApEdq2W"
"1316785912685174784"," 'Filipino teachers have built a makeshift learning center using old bookshelves, wood and a rickshaw "
"1316778462271754243","Roche sees problems from warehouse glitch in Britain 'cleared out' by weekend https://t.co/OHv79TCgWi https://t.co/zsua4HVwtT"
"1316750849633333249","Mnuchin says still working toward coronavirus relief deal, not hung up on testing https://t.co/uYXQRbrowa https://t.co/kuDBeS7Jta"
"1316749839594672130"," 'Under siege over his handling of the novel coronavirus pandemic, President Trump cited what he said was his son’s mild bout of the virus as a reason why American schools should reopen as soon as possible "
"1316746963669393410","'Time is running out,' EU warns, urging measures to avoid new lockdowns https://t.co/waBbHzNVEl https://t.co/Oo0syK92Rr"
"1316744390598164482","Unsuited to new era? Fate of formal fashion hangs by a thread https://t.co/87xfBF0hDG https://t.co/BdilcE8FpR"
"1316740805957218309","By the pool or ferris wheel? Japanese theme park becomes new office for teleworkers https://t.co/hby9jVIMh6 https://t.co/Dkn8BBidxI"
"1316740615359664128"," 'A group of Filipino teachers has found a creative way to educate indigenous students in rural areas "
"1316736889752354816","Dutch coronavirus cases up more than 7,500 in 24 hours, new record https://t.co/8lAt0RWgm3 https://t.co/p3nxZZnkCT"
"1316709147744841729"," 'Italian luxury designer Brunello Cucinelli makes men’s suits that sell for up to $8,200. But even he - like most people across the globe - hasn’t worn a suit for months, let alone bought one "
"1316696640665853954","Unsuited to new era? Fate of formal fashion hangs by a thread https://t.co/zW1oiQgXox https://t.co/IfNmXimSrM"
"1316691612517437442","What you need to know about the coronavirus right now https://t.co/v0FR9DF3vf https://t.co/6gpIXlC1S8"
"1316670457853214722"," 'As many people opt for more comfortable clothing, the seismic shift in behavior is having profound repercussions across the supply chain for suits and formal wear, upending a sartorial sector spanning every continent "
"1316657611849302016","Hong Kong, Singapore announce plans for travel bubble https://t.co/XFuXQMf9Lt https://t.co/tDwTEGVikq"
"1316653807103807488","U.N. rights official urges easing of North Korea sanctions over coronavirus strain https://t.co/5qoWzDIbHP https://t.co/nPGUntq2xK"
"1316650050379042816","Unsuited to new era? Fate of formal fashion hangs by a thread https://t.co/p63rhPNsMB https://t.co/juZMDnRn5s"
"1316645033106452480","What you need to know about the coronavirus right now https://t.co/6xCSwdt4X1 https://t.co/NI069rpMhv"
"1316643773607223298","Germany posts record daily increase in coronavirus cases https://t.co/LDZiDgmYwQ https://t.co/mcUUfYOeZb"
"1316640042819911681","Polish officials warn of rising infection, new curbs https://t.co/R3SMg5nDpd https://t.co/b6SlwqjrvO"
"1316626121249689600","Latest on the worldwide spread of coronavirus https://t.co/HJSc6l3NWZ https://t.co/7XVwfKsUou"
"1316612311432429568","Germany posts record daily increase in coronavirus cases https://t.co/0O0xGRga1w https://t.co/3HypYHDC7C"
"1316603515217772548","Amazon workers say Prime Day rush breaks virus safety vows - Bloomberg News https://t.co/9MebvPDQXy https://t.co/tg292mTD4k"
"1316597258486509570","Germany posts record daily increase in coronavirus cases https://t.co/jaEp8AmPs0 https://t.co/ytZS6vOExm"
"1316587120904077312","Mnuchin says coronavirus aid deal unlikely before U.S. election, will keep trying https://t.co/eNnI1mSypt https://t.co/qtWFhpE1X3"
"1316568269810262017","Merkel urges young people to do without parties to fight coronavirus https://t.co/Dvywaxry1l https://t.co/DzbtoOfxGz"
"1316551994283302912","Brazil registers 749 coronavirus deaths on Wednesday https://t.co/kthGV5P4tU https://t.co/2fhZcwj7Hl"
"1316536926544056327","Breakingviews - Corona Capital: Black Friday, JPMorgan’s new tower https://t.co/3xUu0TadI9 https://t.co/dVDGOC1m0N"
"1316530506314457088","Amazon workers say Prime Day rush breaks virus safety vows: Bloomberg News https://t.co/dQ6CmKC9rS https://t.co/4EvaFpYHJ4"
"1316521744715468801","Factbox: From war to the coronavirus: curfews in France and its territories https://t.co/VcqmRR6j9Y https://t.co/HEc37FKqfl"
"1316514309854425088","Merkel says the coming days, weeks are decisive in battling pandemic https://t.co/9OM9mvFjTG https://t.co/eStDVYlDuM"
"1316507901238927360","Big U.S. banks offer muddled outlook on how bad coronavirus losses might get https://t.co/EbfcIAmYWg https://t.co/17tVKtWVHE"
"1316505371754803200"," ""'The city has been sealed off several times in its history, that is not an option': Berlin mayor says the city will not be cut off again from the rest of Germany due to coronavirus "
"1316504212205973504","Emirates boss sees air travel recovery sooner rather than later https://t.co/eV9XfVTZ2N https://t.co/bRuBLfpsX2"
"1316502843424231430","No time for conviviality: France imposes curfews to beat back coronavirus https://t.co/ZKKnwX8Kci https://t.co/1rGez5Av4v"
"1316484063629381632","Amazon broke virus safety vows, workers say: Bloomberg News https://t.co/zm32lql53m https://t.co/fUxgOP4y5m"
"1316462595310837762","Mnuchin says coronavirus relief deal unlikely before U.S. election https://t.co/u15EUEY6HA https://t.co/7yFGLlG2Ha"
"1316461405466492929","Big U.S. banks offer muddled outlook on how bad coronavirus losses might get https://t.co/Fa6Gyrox1D https://t.co/PpqGzg62W4"
"1316460059770191872","Mnuchin says coronavirus relief deal unlikely before U.S. election https://t.co/RFYrbyXDa7 https://t.co/3KZaHe3OIr"
"1316455030422208515","'We must react': France's Macron announces nightly curfews https://t.co/yL5LYOyo1D https://t.co/BRq106jyGW"
"1316448581637812224"," ""France's President Macron announces curfews in major cities as the country declares a public health state of emergency over coronavirus "
"1316444729454792706"," ""Read the latest Corona Capital column from @Breakingviews, featuring Italy's infrastructure plan and the Calm app's journey to a $2 billion valuation "
"1316439880331911168"," ""Senegal called off a home friendly against neighbors Mauritania, hours before kick-off, due to more than half a dozen coronavirus infections in the visitor's camp "
"1316434847053885440"," 'AMC Entertainment may need to raise additional capital entirely or mostly through equity, its CEO told @Reuters, as the cinema operator grapples with the impact of the coronavirus pandemic "
"1316433588208926724"," 'A Japanese supercomputer showed that humidity can have a large effect on the dispersion of virus particles, pointing to heightened coronavirus contagion risks in dry, indoor conditions during the winter months "
"1316429905157128192","Spain's Catalonia region orders bars and restaurants to shutdown for 15 days https://t.co/wD0XzDKrsx https://t.co/lkMbPloMHT"
"1316423531417268225"," 'The Pope will socially-distance after concerns that he was getting too close to large crowds, risking coronavirus infection "
"1316417316582821888","Sanitising-gel poisoning cases soar among Spanish children amid pandemic https://t.co/fJRBZJYIBc https://t.co/1KqRQZxECw"
"1316416002536734720","Pelosi, Mnuchin had productive talks on coronavirus relief, spokesman says https://t.co/19qaB5Y0UM https://t.co/k7qbOWE1ul"
"1316404648392056832","Japanese supercomputer shows how humidity affects the aerosol spread of coronavirus https://t.co/5W3bB0qbl5 https://t.co/ZJrHttN0wd"
"1316396122072514560",".@WHO discusses the global coronavirus outbreak https://t.co/vOMJllKO9o"
"1316393326375923715"," 'Tough social distancing rules and work-from-home policies to counter the coronavirus pandemic have fueled explosive growth in South Korea’s food delivery market "
"1316370868549890050","Sanitising-gel poisoning cases soar among Spanish children amid pandemic https://t.co/5G5ZZoJ4IL https://t.co/qEK3GTCemu"
"1316367912597426176"," 'In South Korea, some of the world’s biggest food delivery firms are scrambling to surf an estimated $4 billion wave of new orders, contracting thousands of new riders in a boom triggered by the scourge of the global economy - the coronavirus "
"1316363636584206338"," 'From @Breakingviews: Europe’s semiconductor behemoth ASML may take time to live up to its optimism, and ASOS’s lockdown boom is at risk from rising UK unemployment. Catch up with the latest financial insights "
"1316359617409175553"," 'Senate Majority Leader Mitch McConnell said the Republican-led U.S. Senate would vote next week on a targeted, $500 billion coronavirus economic aid bill of the type Democrats already have rejected as they hold out for trillions in relief "
"1316354388689117186","Japan supercomputer shows humidity affects aerosol spread of coronavirus https://t.co/f3Y4CD2OmB https://t.co/KNq5nYNWsJ"
"1316351840464908291"," 'With less than three weeks to go until the #Election2020, President Trump will hold a rally in Iowa, as he tries to make up for time lost on the campaign trail during his recent bout with the coronavirus "
"1316332927442190336"," 'As millions work from home, food delivery orders in South Korea have increased by about 40% and firms are scrambling to make the most of the boom "
"1316331715238014977","Japan supercomputer shows humidity affects aerosol spread of coronavirus https://t.co/UjAAEw49jI https://t.co/UKHMWmjbzZ"
"1316307800608460800","Japan supercomputer shows humidity affects aerosol spread of coronavirus https://t.co/Mj4DIP3T4E https://t.co/qomBOIeMqQ"
"1316295233781542913","Nearly nine of 10 workers want to keep work-from-home option: survey https://t.co/mag1VQlPmh https://t.co/hl5J8nYWGq"
"1316294700874313730","RT @ReutersUK: Food-ordering firm Just Eat https://t.co/hLnU3CLZCC said it had received 46% more orders in the third quarter than a year ea…"
"1316294642195927041","RT @ReutersUK: British Prime Minister Boris Johnson is not yet heading towards a full national lockdown in England despite calls from the o…"
"1316290196409851906","What you need to know about the coronavirus right now https://t.co/lBEt9la5et https://t.co/cl5vr3vLSt"
"1316285179497984000","Japan supercomputer shows humidity affects aerosol spread of coronavirus https://t.co/nHbROvKppU https://t.co/p5KLPXJtMB"
"1316282697522786304"," 'In South Korea, some of the world’s biggest food delivery firms are scrambling to surf an estimated $4 billion wave of new orders, contracting thousands of new riders in a boom triggered by the coronavirus pandemic "
"1316281351704846337","Oil prices slip as rising coronavirus cases stoke demand concerns https://t.co/P0yXQR4fpD https://t.co/VOGYqpgc7l"
"1316280298792013827","PM Johnson not heading for a national lockdown yet, minister says https://t.co/eojyPEbQfn https://t.co/ZFfWGwNFIF"
"1316278829195964417","UK PM Johnson not heading for a national lockdown yet, minister says https://t.co/G3hPcCOt57 https://t.co/IHDm6MzTJZ"
"1316272294109622272"," 'In South Korea, some of the world’s biggest food delivery firms are scrambling to surf an estimated $4 billion wave of new orders, contracting thousands of new riders in a boom triggered by the coronavirus pandemic "
"1316269717175390209"," 'With less than three weeks to go until #Election2020, President Donald Trump will hold a rally in Iowa as he tries to make up for time lost on the campaign trail during his recent bout with the coronavirus "
"1316253662323380224","Mexico's coronavirus death tally rises to 84,420 https://t.co/XvOQnhDsVX https://t.co/s68iwFUVfW"
"1316249926440026112","Coronavirus spikes in two Australian states; easing restrictions delayed https://t.co/pCAnJIvuzB https://t.co/RbA1PuMG6g"
"1316234812701671426","Oil steady as rising coronavirus cases stokes demand concerns https://t.co/p56hgPq411 https://t.co/tvFz1CMId9"
"1316217280255188992","Seoul's angels: South Korea food delivery giants rev up rider race amid coronavirus boom https://t.co/vJagBTQPiD https://t.co/bYRFsiyGt4"
"1316199592883630083","Mexico's coronavirus death tally rises to 84,420 https://t.co/vE1dLuL0gE https://t.co/sUqP4TO35f"
"1316194576919601153","Factbox: Latest on the worldwide spread of coronavirus https://t.co/dNS66hFLk6 https://t.co/g047iSApaS"
"1316156764308402176","Myanmar centenarian Thein Khin not only beat the coronavirus, but barely knew she had it https://t.co/BYC5tQhXsk https://t.co/5kr9vk1wji"
"1316135421584302081","Netherlands PM: partial lockdown needed to slow coronavirus spread https://t.co/Znozb0jO7D https://t.co/QrRDeGjsjI"
"1316134230775169024","UK Labour opposition leader calls for 'circuit breaker' virus lockdown https://t.co/H2r2lHNafV https://t.co/f4s1aRJTkL"
"1316115240707293188"," 'Over 10 million early votes may have already been cast for the U.S. presidential election. The surge in early voting comes amid a stubborn novel coronavirus pandemic that has led to a surge of early and mail balloting "
"1316111655558877184","Canada's Halloween is not canceled, but a hockey stick could come in handy https://t.co/iMN6uBF1Lf https://t.co/sLM9adjTLg"
