Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1220519083298312192, 'The World Health Organization said it was â€˜a bit too earlyâ€™ to declare the new Chinese coronavirus a global health emergency amid an outbreak that has killed 18 people in China and infected around 650 globally ,37,97.01,70.57,21.26,2.3,37.0,21.62,72.97,40.54,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.41,13.51,10.81,5.41,5.41,2.7,0.0,8.11,2.7,0.0,0.0,5.41,2.7,2.7,0.0,2.7,0.0,2.7,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,8.11,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,2.7,0.0,16.22,0.0,13.51,2.7,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
1220515370743799811,"Canada girds for new coronavirus, 17 years after deadly SARS epidemic https://t.co/aclQ245BEA https://t.co/zjKQCpa4qp",21,98.45,50.0,13.15,25.77,21.0,19.05,33.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,9.52,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,9.52,0.0,0.0,0.0,33.33,9.52,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1220514214965587969,Factbox: The latest on the coronavirus spreading in China and beyond https://t.co/idLqqbfFHz https://t.co/a391qWlSa1,21,99.0,50.0,37.24,25.77,21.0,23.81,42.86,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,14.29,0.0,4.76,4.76,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,14.29,4.76,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,33.33,9.52,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1220508662566924292,Japan confirms second case of Wuhan virus: health ministry https://t.co/TTg160iCPA https://t.co/P7iR6fflD4,19,96.93,50.0,1.0,25.77,19.0,21.05,31.58,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,10.53,0.0,10.53,0.0,0.0,0.0,36.84,10.53,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05
1220504676522766343,"JUST IN: Death toll from coronavirus outbreak in China at 25, state media reports https://t.co/Ke4VCaD02b",19,99.0,50.0,19.27,25.77,19.0,21.05,42.11,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,15.79,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,5.26,0.0,0.0,0.0,26.32,5.26,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
1220489271146164224,Texas student who traveled to China being tested for possible coronavirus https://t.co/q0qpOUELjl https://t.co/B2YNRxLfcr,21,93.26,68.29,1.0,25.77,21.0,28.57,47.62,19.05,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,9.52,4.76,0.0,0.0,0.0,14.29,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,9.52,0.0,0.0,4.76,4.76,0.0,0.0,9.52,4.76,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1220473785054351364, '.@Breakingviews columnist\xa0@dasha_reuters explains why Chinaâ€™s biggest luxury brands are a casualty in the countryâ€™s coronavirus outbreak ,21,96.66,68.29,68.01,25.77,21.0,42.86,47.62,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,4.76,4.76,0.0,0.0,9.52,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,9.52,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,9.52,0.0,19.05,0.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,28.57,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,19.05
1220472514704478208,WHO says not declaring virus a global emergency but taking it seriously https://t.co/o7zVaLhNjp https://t.co/DLwGjL5sKH,22,57.84,32.48,11.0,1.0,22.0,22.73,50.0,27.27,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,4.55,0.0,0.0,4.55,4.55,4.55,9.09,0.0,0.0,4.55,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,27.27,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18
1220471268450938881," 'Despite mounting global concern, the World Health Organization said it was â€˜too earlyâ€™ to consider the new Chinese coronavirus a global emergency ",23,98.23,50.0,80.16,25.77,23.0,34.78,73.91,34.78,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,13.04,8.7,4.35,4.35,0.0,0.0,13.04,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,4.35,4.35,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,4.35,8.7,4.35,0.0,17.39,0.0,13.04,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0
1220460721512898564,"Canada girds for new coronavirus, 17 years after deadly SARS epidemic https://t.co/hNPNDWSQm5 https://t.co/wLmtQmGVjO",21,98.45,50.0,13.15,25.77,21.0,19.05,33.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,9.52,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,9.52,0.0,0.0,0.0,33.33,9.52,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1220459623075012610," ""The World Health Organization said it was 'a bit too early' to declare a new coronavirus a global health emergency ",20,98.58,69.14,43.37,25.77,20.0,20.0,85.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0
1220447472687947776," 'The new coronavirus is reported in other major cities in China including Beijing, Shanghai and Hong Kong, and several other countries, stoking fears it is already spreading worldwide ",28,68.29,23.75,74.76,1.0,28.0,39.29,60.71,42.86,10.71,0.0,0.0,0.0,0.0,0.0,0.0,10.71,3.57,10.71,7.14,3.57,7.14,0.0,7.14,3.57,0.0,0.0,0.0,3.57,3.57,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,7.14,0.0,17.86,0.0,10.71,7.14,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0
1220442515158925312,Union Pacific shares rise as CEO says U.S.-China trade pact should help end rail slump https://t.co/mdpEnWjyoX https://t.co/otrSD5eUJu,26,88.9,87.57,1.0,89.84,26.0,11.54,46.15,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.85,0.0,3.85,0.0,7.69,3.85,3.85,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,3.85,0.0,0.0,3.85,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,15.38,11.54,0.0,7.69,0.0,0.0,0.0,7.69,0.0,7.69,3.85,3.85,3.85,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,34.62,15.38,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,15.38
1220437613489926144,Beijing's Forbidden City to be closed to tourists amid virus outbreak: People's Daily https://t.co/NAflKSAUSA https://t.co/H3tx0aWrPe,23,98.23,66.81,9.25,1.0,23.0,30.43,47.83,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,0.0,0.0,0.0,4.35,8.7,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,13.04,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,39.13,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,8.7,0.0,17.39
1220428486491492353, 'A video shared by a resident of Wuhan shows people stocking up on supplies as China ordered a lockdown on the city at the epicenter of the coronavirus outbreak. Details here: ,31,99.0,74.07,20.84,83.22,15.5,29.03,67.74,48.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,25.81,0.0,3.23,3.23,0.0,3.23,3.23,3.23,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,0.0,3.23,0.0,0.0,3.23,0.0,0.0,16.13,0.0,16.13,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0
1220427106334789638, 'From @Breakingviews: Chinaâ€™s coronavirus is threatening some of the countryâ€™s biggest luxury brands. Columnist @dasha_reuters explains ,19,98.71,70.08,50.35,1.0,9.5,42.11,52.63,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,10.53,5.26,0.0,0.0,0.0,10.53,5.26,5.26,0.0,0.0,5.26,5.26,0.0,5.26,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,10.53,0.0,5.26,0.0,10.53,0.0,15.79,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,15.79
1220415903268917248," 'China has put Wuhan, a city of 11 million people, and neighboring Huanggang, a city of some 7 million people, under lockdown. Authorities have urged citizens in the two cities at the epicenter of a coronavirus outbreak not to leave ",40,99.0,69.14,59.88,25.77,20.0,25.0,72.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,17.5,5.0,0.0,2.5,2.5,10.0,0.0,0.0,0.0,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,2.5,5.0,0.0,0.0,0.0,7.5,0.0,20.0,5.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
1220411152674541568,Factbox: The virus that wears a crown - New China virus is part of coronavirus family https://t.co/ZeczKknNvg https://t.co/EkelkgXBLg,25,96.24,65.56,1.0,25.77,25.0,16.0,48.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,32.0,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
1220397987752562688," ""3/7 The new $3.3 billion railway is part of China's 'One Belt, One Road' initiative, a multi-trillion dollar series of infrastructure projects upgrading land and maritime trade routes between China and Europe, Asia and Africa ",37,95.42,50.0,10.62,25.77,37.0,24.32,62.16,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,8.11,2.7,0.0,8.11,0.0,2.7,2.7,0.0,0.0,18.92,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,13.51,0.0,8.11,5.41,5.41,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0.0,8.11,0.0,0.0,0.0,0.0,2.7,2.7,8.11,0.0,5.41
1220397815773454338," 'Health officials fear the transmission rate of a new coronavirus will accelerate as hundreds of millions of Chinese travel at home and abroad for the Lunar New Year, which begins on Saturday ",32,99.0,50.0,74.76,1.42,32.0,25.0,78.12,40.62,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,9.38,21.88,3.12,0.0,6.25,0.0,9.38,9.38,3.12,3.12,6.25,0.0,3.12,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,3.12,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,0.0,6.25,3.12,25.0,3.12,6.25,15.62,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0
1220379627732000768,"Singapore confirms first case of new China virus, another likely https://t.co/THgcTsZKoJ https://t.co/8nOam2k8br",22,93.26,50.0,2.4,25.77,22.0,18.18,31.82,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18
1220376066402979840,Chinese movies scrap Lunar New Year premieres due to virus outbreak https://t.co/yeElHesLne https://t.co/RHmxjpTK18,21,96.66,50.0,37.24,25.77,21.0,23.81,38.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,19.05,0.0,4.76,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1220373363958386688,"Putin proposes 2020 summit with leaders of Russia, France, China, U.S. and UK https://t.co/bat3b1NoOp https://t.co/K3cl1hNwCA",23,96.43,66.81,1.0,25.77,23.0,17.39,26.09,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,47.83,17.39,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39
1220347955615428609, 'A video shared by a Wuhan resident shows empty shelves at supermarkets as people stock up in the city of 11 million under lockdown to stop the coronavirus outbreak. Full report: ,31,99.0,74.07,78.86,25.77,15.5,22.58,77.42,38.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,25.81,0.0,0.0,3.23,0.0,3.23,9.68,3.23,0.0,6.45,0.0,6.45,3.23,3.23,0.0,0.0,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,3.23,3.23,6.45,0.0,3.23,3.23,0.0,0.0,25.81,0.0,22.58,3.23,6.45,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0
1220341907877920768," ""Wuhan lockdown 'unprecedented', shows commitment to contain virus: WHO representative in China ",12,98.14,79.76,23.51,25.77,12.0,41.67,50.0,25.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,8.33,8.33,0.0,0.0,0.0,0.0,8.33,16.67,0.0,0.0
1220339389861187586,"More vegetables, doctor's visits for Shanghai elderly looking to beat virus https://t.co/ce9jJrP3Lp https://t.co/r4fMehzffD",21,98.45,68.29,1.0,25.77,21.0,33.33,47.62,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,4.76,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,9.52,0.0,4.76,0.0,4.76,9.52,0.0,4.76,9.52,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,38.1,9.52,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,19.05
1220337889571196928, 'China locks down the two cities at the epicenter of a coronavirus outbreak: Wuhan and Huanggang ,16,99.0,50.0,7.84,25.77,16.0,25.0,50.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,18.75,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
1220334114378633216," ""Global stocks slide as China's travel ban over the coronavirus sends a chill through airline and travel stocks, posting sharp losses ",21,99.0,68.29,89.63,1.0,21.0,19.05,71.43,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,14.29,0.0,0.0,9.52,0.0,19.05,4.76,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,4.76,0.0,4.76,0.0,19.05,0.0,28.57,19.05,9.52,0.0,9.52,9.52,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0
1220331927024128001,British officials propose limited 5G role for China's Huawei: sources https://t.co/ZvlcQzyGw9 https://t.co/fiXiYXp2vy,20,96.79,69.14,1.0,25.77,20.0,35.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0
1220330341476577281," ""Nigeria, China's top African trading partner, has started using temperature monitors to check passengers arriving at Lagos airport amid fears that a new Chinese coronavirus is rapidly spreading ",28,96.0,63.97,30.01,1.0,28.0,50.0,53.57,25.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,10.71,7.14,0.0,0.0,0.0,17.86,7.14,3.57,0.0,0.0,0.0,3.57,0.0,3.57,3.57,0.0,0.0,3.57,0.0,3.57,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,3.57,3.57,0.0,0.0,3.57,7.14,0.0,17.86,3.57,7.14,7.14,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0,0.0,0.0,3.57,3.57,0.0,0.0
1220323064627503104,China SARS fighter returns to spotlight in coronavirus battle https://t.co/d3twhQGbdT https://t.co/p7rj1KBMWJ,19,98.71,70.08,4.05,1.0,19.0,31.58,36.84,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,10.53,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0,31.58,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05
