text;favorite_count;media;periode
So chic! #Shanghai Fashion Week has become the first major fashion week in the world to go #offline since 2020. Chi… https://t.co/kQTcTgtwda;19;XHNews;MarchApril2021
Argentina reports 27,001 new COVID-19 cases, the highest number in a single day, for a total of 2,579,000… https://t.co/UN7LywgcvB;19;XHNews;MarchApril2021
 'California Governor Gavin Newsome announced that anyone aged 16 or older will be eligible for a COVID-19 vaccine starting April 15th as more supplies become available. ;19;CGTNOfficial;MarchApril2021
"Some industries are hit very hard, ""but should expect to have a 'bounce' make-up"" after #COVID19 is over, says Robe… https://t.co/6P7u5A09H1";19;XHNews;JanFeb2020
The U.S. CDC said this week that the risk of contracting COVID-19 from touching a contaminated surface is relativel… https://t.co/rOIFhdkQe1;19;CGTNOfficial;MarchApril2021
The inclusion of clinically diagnosed cases drives the surge in the number of new confirmed cases in China's Hubei,… https://t.co/YaOKh570jy;19;XHNews;JanFeb2020
"#Coronavirus Watch in Mideast, Oct. 6: https://t.co/wtrAmlDw1A
--Iran's #COVID-19 cases near 480,000;
--Jordan to i… https://t.co/d060SKW3zY";19;XHNews;SeptOct2020
 'The #WTO website shows the biggest one-day increase of #coronavirus cases on record, more than 380,000 new cases worldwide. ;19;CGTNOfficial;SeptOct2020
Fu Cong: #China has transparent and defensive strategy, it's not a nuclear threat https://t.co/UuWKg8jYU5;19;CGTNOfficial;SeptOct2020
COVID-19: here's why you should ventilate your home https://t.co/naebTbbc4D;19;XHNews;SeptOct2020
"The Latest: #COVID19 watch, Sept. 26 https://t.co/vTnrBjaUvS
- U.S. cases surpass 7 mln
- Morocco registers 2,423 n… https://t.co/sETKoIRLHM";19;XHNews;SeptOct2020
"Uganda reports blood shortages amid coronavirus pandemic.
https://t.co/OGDk1COFPe";19;CGTNOfficial;SeptOct2020
#LATEST French Prime Minister Jean Castex has been inoculated with the Oxford-AstraZeneca vaccine on Friday. https://t.co/U9mqRkKomr;19;CGTNOfficial;MarchApril2021
Beijing tightened epidemic prevention and control measures on people departing from Qingdao City for Beijing after… https://t.co/uw2JPc8FAn;19;XHNews;SeptOct2020
 'Pet lovers in Manila received blessings for their animals at a drive-through ceremony on October 4 to celebrate the Feast of Saint Francis, the patron saint of animals, despite restrictions imposed to stem the spread of the #coronavirus. ;19;CGTNOfficial;SeptOct2020
#Russia's new #coronavirus cases surge to highest since May 12 https://t.co/3ew0BxlJnm https://t.co/gncUAIfF0F;19;CGTNOfficial;SeptOct2020
 'The first batch of Chinese #Sinovac COVID-19 vaccine doses purchased by the Ecuadorian government arrived in Quito on Wednesday.\n\nEcuador President  and Chinese Ambassador to Ecuador Chen Guoyou received the shipment at the airport. ;19;CGTNOfficial;MarchApril2021
The U.S. side needs to recognize facts on the ground and properly handle bilateral relations with China, and betwee… https://t.co/uANtmMIqxe;19;XHNews;SeptOct2020
The global COVID-19 caseload surpassed the milestone of 40 million on Monday, as the world is struggling to contain… https://t.co/oKKMn2GQMZ;19;XHNews;SeptOct2020
" ""The inclusion of clinically diagnosed cases drives the surge in the number of new confirmed cases in China's Hubei, center of the novel coronavirus outbreak ";19;XHNews;JanFeb2020
 'Pressure continued to mount on AstraZeneca’s COVID-19 vaccine as more countries limited its use following weeks of controversy over its safety.\n;19;CGTNOfficial;MarchApril2021
 '#Britain has reported 12,872 new #coronavirus cases over the last 24 hours, the health ministry said on Sunday. Prime Minister Boris Johnson will reveal more details on the new COVID-19 restriction on Monday. #Covid19UK ;19;CGTNOfficial;SeptOct2020
 'The United States lags behind many other countries in employing the essential tool of gene sequencing for keeping abreast of COVID-19 variants, thus increasing the risk of a variant possibly spreading undetected, reported USA TODAY on Wednesday.\n;19;CGTNOfficial;MarchApril2021
"April 7 marks the annual World Health Day. This year the WHO is calling for ""a fairer, healthier world for everyone… https://t.co/ze16ScgL8b";19;CGTNOfficial;MarchApril2021
A vehicle licensing officer in Yarkant County in Xinjiang, China speaks about changes in his hometown in recent yea… https://t.co/MPAES9HXfd;19;XHNews;SeptOct2020
Foreign buying in China's A-share market has remained robust despite short-term impacts brought by the COVID-19 out… https://t.co/LhHv5a638d;19;XHNews;JanFeb2020
UN Secretary-General Antonio Guterres says on Sept. 29, 2020 that debt relief, which is crucial for recovery in the… https://t.co/IhDRC0MQ2t;19;XHNews;SeptOct2020
"New cases of ""double mutant"" COVID-19 variant detected in U.S. state https://t.co/fOnRTBvPoI";19;CGTNOfficial;MarchApril2021
" 'Japan placed #Tokyo under a new, month-long state of ""quasi-emergency"" on Friday to combat surging #COVID19 infections ";19;CGTNOfficial;MarchApril2021
"Oxford pauses #COVID19 vaccine study in kids, awaits more data on blood clot issues #AstraZenaca 
https://t.co/b4bvJ0Otl8";19;CGTNOfficial;MarchApril2021
Britain to involve armed forces in distributing coronavirus vaccine: senior official https://t.co/V5Jb79TK5V https://t.co/wrME53dNRs;19;XHNews;SeptOct2020
The primary goal is to limit human-to-human transmission and reduce secondary infections, says Dr. Michael Ryan. Li… https://t.co/pPd3dKgmhN;19;CGTNOfficial;JanFeb2020
Live from #WHO press conference on novel #coronavirus. WHO Director-General Dr. Tedros Adhanom Ghebreyesus: The coo… https://t.co/cxaHAQQj5C;19;CGTNOfficial;JanFeb2020
China urges U.S. to stop plan to sell arms to #Taiwan https://t.co/ty7J33ef8T https://t.co/WvpepemRBN;19;CGTNOfficial;SeptOct2020
UK reports 5,312 new #COVID19 cases as it breaks daily vaccine jab record for the third day in a row, with over 873… https://t.co/ze3IpWPnFt;19;XHNews;MarchApril2021
Herders patrol to protect endangered gazelles in NW China https://t.co/raU2zc1Vta https://t.co/iCVNXFcZ1n;19;XHNews;SeptOct2020
 'Opinion: Repeating same old China threat benefits no one -- While many around the world are extending a helping hand to China in the fight against the #coronavirus, some U.S. politicians once again are hyping up same old talk of the so-called China threat ;19;XHNews;JanFeb2020
"Commentary: the ""China card"" is not a panacea for all the U.S. woes https://t.co/J2adN9R13v https://t.co/bAAiMmotI8";19;XHNews;SeptOct2020
 'As we observe the annual #WorldFoodDay, here are some shocking figures. The number of hungry people in the world stands to rise to 265 million by the end of 2020 from 135 million in 2019 due to conflicts, climate change and COVID-19. ;19;CGTNOfficial;SeptOct2020
" ""The Chinese People's Liberation Army on Wednesday delivered the second batch of COVID-19 vaccines to the Cambodian military at the latter's request and with the approval of the Central Military Commission, said China's Ministry of National Defense. ";19;CGTNOfficial;MarchApril2021
One year after Wuhan lifted its 76-day lockdown against COVID-19, the city is again bustling https://t.co/H3Q9VP7PMH https://t.co/RNwyC7bwmR;19;XHNews;MarchApril2021
China opposes Pompeo's remarks on Xinjiang-related issues, religion https://t.co/94v69bU9dR https://t.co/4g7HOGAONS;19;XHNews;SeptOct2020
China's Ministry of Culture and Tourism has recommended 300 quality rural tourism routes ahead of the upcoming Nati… https://t.co/5rcQzCbosD;19;XHNews;SeptOct2020
" ""Over 225,000 people who had been in east #China's Qingdao City tested negative for #coronavirus after dozens of  #COVID19 transmissions were reported in the city last weekend, said local health authorities. ";19;CGTNOfficial;SeptOct2020
 'U.S. nursing homes have seen a 96% decline in COVID-19 cases since the start of vaccine rollout, according to the American Health Care Association and the National Center for Assisted Living. ;19;CGTNOfficial;MarchApril2021
" ""Ruili City in southwest China's Yunnan Province started conducting citywide nucleic acid tests for COVID-19 on Wednesday after six local cases was founded, authorities said. ";19;CGTNOfficial;MarchApril2021
New Yorkers 30 and older eligible for #COVID19 vaccine https://t.co/Pbqf6JIVyA https://t.co/OCYT5k1oEV;19;XHNews;MarchApril2021
"Chile announces deal with China's CanSino to obtain #COVID19 vaccines https://t.co/jxHi9cRehM
""We hope that soon th… https://t.co/wNt4WAGRiz";19;XHNews;MarchApril2021
"""The solidarity across the country that eventually got people through the epidemic made me have a deeper understand… https://t.co/VxC187yTAY";19;XHNews;SeptOct2020
" 'Slack, the message platform widely used by remotely working employees during COVID-19 pandemic, said on Monday that it has some performance issues. The outage started in the morning and the company said in the afternoon around 5:00 PM: ""No firm ETA at the moment."" ";19;CGTNOfficial;SeptOct2020
Chinese mainland reports 11 new #COVID19 cases https://t.co/o6JrxwIyJg;19;CGTNOfficial;MarchApril2021
 'Canada is looking to expand the use of the AstraZeneca COVID-19 vaccine to include people over the age of 65, reversing an early recommendation that it should not be given to seniors. ;19;CGTNOfficial;MarchApril2021
#China's embassy in #Malaysia seeks protection for legitimate rights of detained Chinese sailors https://t.co/oc09pYXAlZ;19;CGTNOfficial;SeptOct2020
China will donate another 10 million U.S. dollars to UN Women in the coming five years, President Xi said at a high… https://t.co/rqGttLp7dG;19;XHNews;SeptOct2020
An 18-tonne iron plate, which would have once protected a renowned Qing Dynasty (1644-1911) battleship, has retriev… https://t.co/3XZ5a9Ge9B;19;XHNews;SeptOct2020
 'A Chinese medical aid team arrived Wednesday in Moroni, the capital city of the Union of the Comoros as they embark on a mission to help Comoros in the fight against COVID-19.\n;19;CGTNOfficial;MarchApril2021
Samat has been working as a driving instructor in Hotan in China's Xinjiang for years. With the improvement of livi… https://t.co/ywpX8gYOGq;19;XHNews;SeptOct2020
"Europe #Coronavirus Updates: https://t.co/btVf1zQ44p
-- EU commissioner for innovation tests positive for COVID-19… https://t.co/ONKA9w5IgD";19;XHNews;SeptOct2020
"#China adopts law on export control protecting national security
https://t.co/6s45ePblWo";19;CGTNOfficial;SeptOct2020
 'The total number of confirmed COVID-19 cases across the African continent has reached 1,654,412 as of Tuesday, the Africa Centers for Disease Control and Prevention (Africa CDC) said.\n;19;CGTNOfficial;SeptOct2020
Following Lombardy, Italy's Campania region to impose nightly curfew https://t.co/G7cDJKjLwo https://t.co/GxmaFSYmtU;19;CGTNOfficial;SeptOct2020
#BREAKING: #COVID19 deaths in Europe surpass one million mark, reaching 1,001,313, according to dashboard of WHO's… https://t.co/63qDaWk17T;19;XHNews;MarchApril2021
" ""At least four people were killed on Saturday after houses collapsed in a #landslide in Xuanhan County in southwest China's Sichuan Province, according to local authorities ";19;CGTNOfficial;SeptOct2020
"China's manufacturing activities remain stable in January; However, economists are wary of future downward pressure… https://t.co/f0lwU14h2o";19;XHNews;JanFeb2020
Africa accounts for less than two percent of the 690 mln #COVID19 vaccines administered globally so far, according… https://t.co/PF169Q3dRt;19;XHNews;MarchApril2021
Two officials in east China are dismissed over dereliction of duty amid #Coronavirus battle https://t.co/gsndMvJX1Q https://t.co/59wYUGPZWo;19;XHNews;JanFeb2020
"Europe #Coronavirus Updates: https://t.co/Bzyl2SOSDX
-- UK coronavirus infections mount sharply
-- Merkel, German m… https://t.co/eskwy7EvU9";19;XHNews;SeptOct2020
Constantly expanding common interests for the benefits of the two peoples is the essential need of the new era for… https://t.co/YRGos5IOvG;19;XHNews;SeptOct2020
Nearly seven million #COVID19 vaccine doses have been administered in Africa targeting high-risk groups like health… https://t.co/5izthjiHqL;19;XHNews;MarchApril2021
" 'Over 2.8 million COVID-19 vaccines are being administered in the U.S. every day. Johnson &amp; Johnson says some shipments of its single-dose COVID-19 vaccine have delayed due to ingredients being mixed up at a Baltimore plant, which may have ruined as many as 15 million doses. ";18;CGTNOfficial;MarchApril2021
 'The #Chinese mainland on Friday registered 13 new #COVID19 cases, all from overseas, the National Health Commission announced on Saturday. ;18;CGTNOfficial;SeptOct2020
"Africa's COVID-19 cases reach 1,613,011: Africa CDC
https://t.co/QufVEJHYr4";18;CGTNOfficial;SeptOct2020
"U.S. lacks mandatory safety measures to protect meat workers from #COVID19: media https://t.co/CYRs61A2T6
- The U.S… https://t.co/Mcb3CM1H9n";18;XHNews;SeptOct2020
Fighting COVID-19 remains top priority of IAEA until the pandemic is finally defeated, says its chief… https://t.co/k8QW0tOmXs;18;XHNews;SeptOct2020
Automakers eye China's growing premium EV car market https://t.co/0sADL7EAMd https://t.co/qMC9t4ai9V;18;CGTNOfficial;SeptOct2020
 'U.K. Prime Minister Boris Johnson on Thursday said COVID-19 vaccine passports will “definitely” have a role to play in international travel.\n;18;CGTNOfficial;MarchApril2021
The Nature Day in Iran this year is deserted in the shadow of COVID-19 pandemic https://t.co/dvazSBvDs9… https://t.co/iqXjxPXzfP;18;XHNews;MarchApril2021
The CDC's ensemble forecast now projects up to 240,000 US Covid-19 deaths by Nov. 7, according to CNN. https://t.co/NZPQDpI4DE;18;CGTNOfficial;SeptOct2020
Russia reported 8,135 new COVID-19 cases in the past 24 hours, taking its national count to 1,159,573… https://t.co/3besyw5rQ4;18;XHNews;SeptOct2020
"The Latest: #COVID19 watch https://t.co/GcxQqc2EH4
- Chile registers highest number of daily cases
- Ecuador exceed… https://t.co/7ZB0khBDqD";18;XHNews;MarchApril2021
"""When it comes to climate change we need collaboration, and China could play an important role,"" says head of the W… https://t.co/PKYl2snXy7";18;XHNews;SeptOct2020
Chinese mainland reports 11 new #COVID19 cases https://t.co/o6Jrxx09AO;18;CGTNOfficial;MarchApril2021
 'The Iraqi Health Ministry on Sunday reported 3,438 new COVID-19 cases, as the health authorities banned the entry of foreign travelers into the country amid the appearance of new strains of the coronavirus in the neighboring countries. (Xinhua) ;18;CGTNOfficial;SeptOct2020
"#DailyWorldBriefing on Feb. 17
-UN chief confident in China's effort to fight virus https://t.co/rhgxok870b
-Palest… https://t.co/5NeUbYLpdI";18;XHNews;JanFeb2020
COVAX and international institutions help achieve vaccine equity #CDF2021 https://t.co/Z8INvORinQ;18;CGTNOfficial;MarchApril2021
More than 183.53 million doses of COVID-19 vaccines had been administered across China as of Thursday… https://t.co/IgLbO532j4;18;XHNews;MarchApril2021
"Two killed after factory blast in NE China
https://t.co/QdpDqKOgvt";18;CGTNOfficial;JanFeb2020
 'Night curfew will be imposed in Delhi, India, from 10:00 p.m. to 5:00 a.m. local time with immediate effect until April 30, in the wake of the COVID-19 situation, local media reported on Tuesday. ;18;CGTNOfficial;MarchApril2021
 'New York City’s Broadway opened for 36 minutes on Saturday, after more than a year of closed doors because of COVID-19. Industry leaders hope this show, the first of 10, will help Broadway slowly reopen. #covid_19 #nyc  #broadway ;18;CGTNOfficial;MarchApril2021
What's life like for residents in communities closed off in China's Ruili due to a resurgence of COVID-19?… https://t.co/bTEnNGPKS3;18;XHNews;MarchApril2021
" ""A batch of COVID-19 #vaccines donated by the Chinese government and the People's Liberation Army arrived in #Cambodia on Wednesday night to a welcome ceremony attended by officials of the two nations. ";18;CGTNOfficial;MarchApril2021
" ""Nearly half of the world's 3.3 billion global workforce is at risk of losing their livelihoods as the COVID-19 pandemic continues to ravage the globe.\n";18;CGTNOfficial;SeptOct2020
China lodges stern representations to U.S. over Xinjiang-related bill. Conveying strong dissatisfaction, the FM spo… https://t.co/YWrzVFU0Vd;18;XHNews;SeptOct2020
Kemiriya is a mother of two in Payzawat, China's Xinjiang. As life getting better, she wants to make changes and be… https://t.co/a3pBEQNwhW;18;XHNews;SeptOct2020
#WhyChina China's tertiary education fosters new forces for innovation https://t.co/XZqgHO8uzc;18;CGTNOfficial;SeptOct2020
#Disney to cut 28,000 U.S. employees due to coronavirus https://t.co/MUKzF06Ezl;18;CGTNOfficial;SeptOct2020
UN chief welcomes IMF, World Bank measures to address COVID-related debt crises https://t.co/dUnxZLeJbm https://t.co/EWtk545yFY;18;XHNews;MarchApril2021
"Coronavirus watch updates: https://t.co/EXvQGI5VR8
- Johnson &amp; Johnson pauses vaccine trial over patient illness
-… https://t.co/VDzOWVhxfD";18;XHNews;SeptOct2020
Chinese mainland reports 16 new COVID-19 cases https://t.co/lz5atOBJjL;18;CGTNOfficial;MarchApril2021
Chinese President Xi Jinping said on Wednesday that as a permanent member of the United Nations (UN) Security Counc… https://t.co/l5edW1YwxJ;18;XHNews;SeptOct2020
" '#Britain is to trial a system of ""COVID status certification"" at events including football matches in the coming weeks as a possible way out of virus restrictions, the government said late Saturday. ";18;CGTNOfficial;MarchApril2021
UN chief voices support for China's cooperation with Africa, developing countries https://t.co/GzHF3dMBdi https://t.co/2FC2ApITMO;18;XHNews;SeptOct2020
Ahead of the 75th anniversary of the UN, China's Permanent Representative to the UN Office at Geneva Chen Xu has ur… https://t.co/9mC1H9NOaB;18;XHNews;SeptOct2020
Brazil's COVID-19 epidemic is getting more severe, with more than 12 million confirmed cases. #GLOBALink https://t.co/8UGAd8eZt8;18;XHNews;MarchApril2021
#China to boost employment with multi-pronged measures https://t.co/PSkunaBJ6u;18;CGTNOfficial;SeptOct2020
 'Pfizer Inc and BioNTech SE on Friday asked U.S. regulators to allow emergency use of their vaccine in adolescents aged 12 to 15. The vaccine is currently authorized for emergency use in the U.S. for people aged 16 and up ;18;CGTNOfficial;MarchApril2021
Chinese mainland reports 11 new COVID-19 cases, all from overseas https://t.co/Ebsy6WUNLI;18;CGTNOfficial;MarchApril2021
"China at ""crucial stage"" to control novel coronavirus: experts
Here's what the experts have to say about the novel… https://t.co/1oKWbh8Irq";18;XHNews;JanFeb2020
" ""Brazil's authorities say Sao Paolo and Rio de Janeiro will allow carryout orders from bars and restaurants and professional sports games without crowds, despite the country's recent surge of COVID-19 deaths. ";18;CGTNOfficial;MarchApril2021
Biden announces new goal of administering 200 million #COVID19 vaccine doses to Americans in his first 100 days in… https://t.co/Z0aSr0ViH5;18;XHNews;MarchApril2021
Good to the last drop! Salvadoran coffee producers now look to China as they are focusing on marketing, promoting t… https://t.co/aSkt8sQK8l;18;XHNews;SeptOct2020
Asian American's have found themselves the target of many alleged hate crimes in the U.S. A recent spike in anti-As… https://t.co/oevsemkvky;18;CGTNOfficial;MarchApril2021
#AmazingXinjiang China's longest desert road: Tarim Desert Highway https://t.co/ToEC51W8hr;18;CGTNOfficial;SeptOct2020
U.S. New Jersey Governor  Phil Murphy in self-quarantine after being exposed to #coronavirus (Photo credit:… https://t.co/n52GtPQkWq;18;XHNews;SeptOct2020
The chaotic response to the COVID-19 pandemic in the United States in 2020 has led to dire consequences: report… https://t.co/2RMpe47X8D;18;XHNews;MarchApril2021
" '#Wales will impose a full ""firebreak"" lockdown for two weeks from Friday in a bid to reduce soaring #coronavirus cases, First Minister Mark Drakeford announced on Monday. ";18;CGTNOfficial;SeptOct2020
China through a tripartite agreement with the United Nations Food and Agriculture Organization and some member coun… https://t.co/N20IcDZg0G;18;XHNews;SeptOct2020
A group of 20 tourist guides in South Africa is learning mandarin to brace for incoming Chinese tourists as the COV… https://t.co/8L9TikdexM;18;XHNews;MarchApril2021
" ""One new locally transmitted COVID-19 case was confirmed in Xi'an City, NW #China's Shaanxi Province, on Thursday, according to the National Health Commission. Ten new cases from overseas were also reported. ";18;CGTNOfficial;MarchApril2021
" ""Rose Willow Grilled Fish is the most primitive food along the Tarim River, in northwest China's Xinjiang. Villagers wash the fish they catch, break off branches of rose willow by the riverside, and then use them to open up the fish. #AmazingXinjiang ";18;CGTNOfficial;SeptOct2020
Despite coronavirus infection spike, experts say Italy is better off than in spring https://t.co/XybRW4zKgC https://t.co/NGU8trT6Ng;18;XHNews;SeptOct2020
Opening up has been a major policy that China holds dear despite mounting protectionism and downward pressures. Che… https://t.co/CKdzl7y3Z6;18;XHNews;JanFeb2020
Governments give varying advice on #AstraZeneca vaccine https://t.co/OtScDHNJrq;18;CGTNOfficial;MarchApril2021
"Coronavirus Watch in Mideast, Oct. 2: https://t.co/jIUb16wItG
--Iran's cases hit 464,596 with 26,567 deaths;
--Iraq… https://t.co/PGRxcV5ZNg";18;XHNews;SeptOct2020
Gingko Education, a language and culture teaching school based in Harare, Zimbabwe's capital, is enhancing Africa-C… https://t.co/ijLCZ2shAO;18;XHNews;SeptOct2020
Chinese Embassy in Kenya held a virtual event to celebrate the 71st anniversary of the founding of the People's Rep… https://t.co/0aYW63g2hv;18;XHNews;SeptOct2020
 'Brazil on Thursday reported 2,724 deaths from COVID-19 in the last 24 hours, the second-highest daily figure since the onset of the pandemic in February 2020.\n;18;CGTNOfficial;MarchApril2021
 'LIVE: The World Health Organization  on #coronavirus outbreak in #China and whether it constitutes an international emergency and how to prevent spreading.  ;18;CGTNOfficial;JanFeb2020
The total number of COVID-19 cases in the United States topped 30 million on Wednesday, according to the Center for… https://t.co/VRJXeSM9oN;18;XHNews;MarchApril2021
#CGTNFirstVoice: Bringing the virus under control is the best therapy for economic recession #CGTNOpinion https://t.co/SRjvICOmhI;18;CGTNOfficial;SeptOct2020
" ""Kenyan teachers are set to join the list of prioritized groups in the country's COVID-19 vaccination exercise after the government approved inoculations for all tutors irrespective of their age.\n";18;CGTNOfficial;MarchApril2021
" 'China at ""crucial stage"" to control novel coronavirus: experts\nHere\'s what the experts have to say about the novel coronavirus outbreak: \n";18;XHNews;JanFeb2020
Surrounded by mountains, trees and flowers, the Tianchi Lake in China's Xinjiang is picturesque. Follow Xinhua corr… https://t.co/hxMfGdKbUu;18;XHNews;SeptOct2020
China is critical for Ireland to develop diversified trade. Irish Minister for Public Expenditure and Reform Michae… https://t.co/cX0EWVcDjN;18;XHNews;SeptOct2020
"#DailyWorldBriefing on Feb. 19:
1. WHO helps countries in need to test COVID-19 by themselves: chief… https://t.co/bx4Ra7XJf8";18;XHNews;JanFeb2020
"#COVID19 watch, Oct. 12: https://t.co/3EPD9RarUH
- Britain reports 12,872 new COVID-19 cases, total at 603,716 
- P… https://t.co/ze61VljMQe";18;XHNews;SeptOct2020
Ethiopia plans to start giving #COVID19 vaccine jabs next week to those people aged over 65 years old and those age… https://t.co/PpDd4OJwpb;18;XHNews;MarchApril2021
" ""#UPDATE 147 people who had close contacts with the two asymptomatic #COVID19 cases in Qingdao, east China have been tested, with all results being negative, said the city's authorities. Of the 1,440 seafood samples tested, 51 turned out positive. ";18;CGTNOfficial;SeptOct2020
 'French Prime Minister Jean Castex on Thursday announced a month-long limited lockdown for Paris and other regions of the country amid a surge in the number of new COVID-19 cases and patients in intensive care units.\n;18;CGTNOfficial;MarchApril2021
 'Nearly 130.5 million COVID-19 vaccine doses have been administered in the U.S. and about 46.4 million Americans have been fully vaccinated, according to U.S. CDC data. The seven-day average daily vaccination number has doubled in less than two months. ;18;CGTNOfficial;MarchApril2021
 '#Myanmar’s health ministry reported 2,158 new cases of #coronavirus on Saturday in a record daily rise, along with 32 new deaths according to Reuters. The country is preparing to hold a general election on Nov. 8. ;18;CGTNOfficial;SeptOct2020
"COVID-19 origin-tracing work should not only focus on a particular location or certain time; Rather, there should b… https://t.co/GJLiCLqq3u";18;XHNews;MarchApril2021
"Battling inequality in the face of COVID-19 in Africa-Oxfam Report.
https://t.co/R44uLbe0t8";18;CGTNOfficial;SeptOct2020
China's (CPI) rose 1.7% year on year in September. The easing CPI growth is attributed to moderating food prices, e… https://t.co/NXJAtU6i4b;18;XHNews;SeptOct2020
Despite the pandemic, Huzhou in east China's Zhejiang Province has promptly pushed for work resumption and helped f… https://t.co/kQvLltsQUl;18;XHNews;SeptOct2020
 'The number of reported coronavirus-related deaths in Kenya is closing in on the 2,400 mark as the country continues to battle a third wave of the virus.\n;18;CGTNOfficial;MarchApril2021
 'Madagascar has postponed the reopening of its schools following an increase in COVID-19 infections in the island nation.\n;18;CGTNOfficial;MarchApril2021
Italy, Britain suggest age limits for #AstraZeneca vaccine but still recommend it https://t.co/ztT0xQEmcT;18;CGTNOfficial;MarchApril2021
" 'U.S. President Joe Biden has condemned the recent violence against Asian Americans. ""It\'s been a year of living in fear for their lives,"" he said on Friday, urging Congress to pass the COVID-19 Hate Crimes Act. #StopAsianHateCrimes ";18;CGTNOfficial;MarchApril2021
The first Beijing-Hotan tourist express train of this year pulls off from Beijing. The express train resumes operat… https://t.co/vPm22qC6kT;18;XHNews;SeptOct2020
"HeadlinesWatch:
U.S CDC director warns of ""impending doom"": CNN https://t.co/5poaQGRjSh
- ""What we've seen over the… https://t.co/qXgV7FiK1d";18;XHNews;MarchApril2021
" ""#TikTok owner #ByteDance said on Thursday it has applied for a licence in #China in line with the country's tech export requirements.\n\n";18;CGTNOfficial;SeptOct2020
 'After three months of a COVID-19 lockdown, Britain has reopened shops, hair salons and outdoor seating for pubs and restaurants. On Sunday, the country recorded its lowest daily COVID-19 death toll since September. ;18;CGTNOfficial;MarchApril2021
 'French Prime Minister Jean Castex on Thursday detailed the new health protocols to be implemented against the spread of the coronavirus following an announcement by President Emmanuel Macron on Wednesday.\n;18;CGTNOfficial;SeptOct2020
Can employers and schools require that attendees be vaccinated with what is still an experimental vaccine?  Legal e… https://t.co/yscCUGWTGY;18;CGTNOfficial;MarchApril2021
 'China’s Sinovac COVID-19 vaccine has been approved for emergency use in Panama, the health ministry announced Friday.  The authorization will help the Central American country secure the doses necessary to vaccinate its population. ;18;CGTNOfficial;MarchApril2021
China's foreign trade up 0.7% in first 3 quarters of 2020 https://t.co/BZCSLlZ9Zq;17;CGTNOfficial;SeptOct2020
UN Secretary-General Antonio Guterres on March 29, 2021 calls for urgent, bold measures to address an emerging debt… https://t.co/Epl7rnjN2v;17;XHNews;MarchApril2021
 'The Pfizer and BioNTech COVID-19 vaccine shows 100% efficacy in children 12 to 15, according to the company. They also say the vaccine was “well-tolerated” in this age group and participants in the study experienced similar side effects to those seen in teens and young adults. ;17;CGTNOfficial;MarchApril2021
Thousands of medics have been called in to join the anti-pandemic fight in Ruili, China, where a new cluster of COV… https://t.co/Y8MkGilhjh;17;XHNews;MarchApril2021
" ""#China's auto sales have rebounded to pre-pandemic levels, the first among major economies, while the demand in the #US and #Europe remains weak. \n\nThe Beijing Auto Show 2020 officially opens to the public Monday after opening its doors to the press over the weekend. ";17;CGTNOfficial;SeptOct2020
Wang Yi: Tour to Southeast Asian countries enhanced #China-#ASEAN unity https://t.co/62iQgpXDhD;17;CGTNOfficial;SeptOct2020
Polish PM in self-quarantine after #coronavirus contact https://t.co/4GTAs3vQKi https://t.co/lNB9T6k2VB;17;XHNews;SeptOct2020
Argentina extends social, preventive and mandatory distancing measures established to control COVID-19 pandemic unt… https://t.co/PsbvDEqNJC;17;XHNews;MarchApril2021
"#China considers lowering criminal liability age to 12
https://t.co/O81HhZUYIJ";17;CGTNOfficial;SeptOct2020
 'The Chinese mainland reported 12 new #COVID19 cases on Tuesday: \n- Two local transmissions, all in Yunnan Province \n- 10 cases from overseas\n;17;CGTNOfficial;MarchApril2021
"Europe #Coronavirus Updates: https://t.co/9s5QfNSKgP
-- France's infections top 18,000 for second day in a row
-- A… https://t.co/yOZnr4TVzR";17;XHNews;SeptOct2020
Commissioner's office: #China's countermeasures also applied to U.S. Consul General in #HK https://t.co/qfLL4QOWot;17;CGTNOfficial;SeptOct2020
"""Shenzhen continued to grow and develop as showroom for modern China. The world would marvel at how quickly the cit… https://t.co/Y5XYDOwh7s";17;XHNews;SeptOct2020
 'The #HongKong SAR government in a statement released on Thursday strongly opposed and condemned the report issued by the #US under the so-called Hong Kong Autonomy Act, calling it groundless and irresponsible. \n\nFull story: ;17;CGTNOfficial;SeptOct2020
The 40th World Food Day will arrive on October 16, at a time when food insecurity looms large in some parts of the… https://t.co/vBsclmJdGy;17;XHNews;SeptOct2020
"#COVID19 watch , Oct. 3: https://t.co/nxurJ50VAT
- U.S. COVID-19 cases surpass 7.3 mln, death toll at 208,304… https://t.co/H3hLv1fvif";17;XHNews;SeptOct2020
India has overtaken Brazil as the second worst-infected country after the U.S., and Canada now has more new COVID c… https://t.co/PYYSUr13Xu;17;CGTNOfficial;MarchApril2021
Free houses and well-paid jobs...Click for the life-changing story of Konchok and his fellow villagers in Gyanmda C… https://t.co/ylsc3U14gi;17;XHNews;SeptOct2020
#China's CPI up 1.7%, PPI down 2.1% in September https://t.co/b9qEnrwzj4 https://t.co/opkRkGKURm;17;CGTNOfficial;SeptOct2020
"""We need a better way of managing the bilateral relationship than what we have at the moment,"" former U.S. ambassad… https://t.co/3Lcac3vpbS";17;XHNews;SeptOct2020
UN chief calls for post-COVID global governance based on solidarity, multilateralism https://t.co/GsiE3CWqvT https://t.co/lzlDGdPkO2;17;XHNews;SeptOct2020
